證券代碼,簡稱,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,市值(百萬元),報酬率-Ln
1101   ,台泥         ,20001012,   16.00,   17.00,   15.60,   16.50,    14290,      232953,  -0.6024,   0.6024,       39141,  -0.6042
1101   ,台泥         ,20001013,   15.80,   17.60,   15.60,   17.60,    12359,      206332,   6.6667,   0.5210,       41751,   6.4539
1101   ,台泥         ,20001016,   18.70,   18.70,   16.50,   16.70,    10415,      185315,  -5.1136,   0.4390,       39616,  -5.2490
1101   ,台泥         ,20001017,   16.10,   17.40,   16.10,   17.00,     9819,      166267,   1.7964,   0.4139,       40327,   1.7805
1101   ,台泥         ,20001018,   17.00,   17.50,   16.60,   16.90,    12610,      216314,  -0.5882,   0.5316,       40090,  -0.5900
1101   ,台泥         ,20001019,   16.50,   16.90,   15.80,   15.80,    13809,      221772,  -6.5089,   0.5821,       37481,  -6.7304
1101   ,台泥         ,20001020,   16.90,   16.90,   16.40,   16.90,     8372,      140822,   6.9620,   0.3529,       40090,   6.7304
1101   ,台泥         ,20001021,   17.00,   17.60,   16.80,   17.20,    12140,      208988,   1.7751,   0.5118,       40802,   1.7596
1101   ,台泥         ,20001023,   17.00,   17.50,   16.70,   16.80,     8407,      143445,  -2.3256,   0.3544,       39853,  -2.3530
1101   ,台泥         ,20001024,   16.50,   17.50,   16.50,   17.10,     9561,      163679,   1.7857,   0.4030,       40564,   1.7700
1101   ,台泥         ,20001025,   17.10,   17.50,   17.00,   17.40,    11180,      193235,   1.7544,   0.4713,       41276,   1.7392
1101   ,台泥         ,20001026,   17.50,   18.10,   17.20,   17.70,    21664,      383165,   1.7241,   0.9132,       41988,   1.7094
1101   ,台泥         ,20001027,   17.90,   17.90,   17.10,   17.10,     7089,      122636,  -3.3898,   0.2988,       40564,  -3.4486
1101   ,台泥         ,20001030,   16.60,   16.60,   16.60,   16.60,      936,       15540,  -2.9240,   0.0395,       39378,  -2.9676
1101   ,台泥         ,20001031,   16.20,   17.20,   16.20,   16.50,    18985,      316102,  -0.6024,   0.8003,       39141,  -0.6042
1101   ,台泥         ,20001101,   16.70,   17.00,   16.10,   16.50,    15782,      263913,   0.0000,   0.6653,       39141,   0.0000
1101   ,台泥         ,20001102,   17.00,   17.00,   16.60,   16.80,    10503,      177320,   1.8182,   0.4427,       39853,   1.8019
1101   ,台泥         ,20001103,   17.20,   17.30,   16.90,   17.20,    10771,      184212,   2.3810,   0.4540,       40802,   2.3530
1101   ,台泥         ,20001104,   17.50,   17.50,   16.80,   16.80,     9116,      156218,  -2.3256,   0.3843,       39853,  -2.3530
1101   ,台泥         ,20001106,   17.20,   17.20,   16.60,   16.60,     6518,      110228,  -1.1905,   0.2748,       39378,  -1.1976
1101   ,台泥         ,20001107,   17.00,   17.20,   16.70,   17.00,     7322,      124516,   2.4096,   0.3087,       40327,   2.3811
1101   ,台泥         ,20001108,   17.10,   17.60,   16.80,   17.50,    15637,      270464,   2.9412,   0.6592,       41513,   2.8988
1101   ,台泥         ,20001109,   17.50,   17.70,   17.30,   17.50,     9887,      172802,   0.0000,   0.4168,       41513,   0.0000
1101   ,台泥         ,20001110,   17.70,   18.00,   17.40,   17.90,    12492,      221434,   2.2857,   0.5266,       42462,   2.2600
1101   ,台泥         ,20001113,   16.80,   18.00,   16.80,   17.90,    13621,      240119,   0.0000,   0.5742,       42462,   0.0000
1101   ,台泥         ,20001114,   18.20,   18.40,   17.70,   17.80,    14460,      260995,  -0.5587,   0.6096,       42225,  -0.5602
1101   ,台泥         ,20001115,   18.00,   18.40,   17.70,   18.10,    15206,      275121,   1.6854,   0.6410,       42937,   1.6713
1101   ,台泥         ,20001116,   16.90,   17.80,   16.90,   16.90,     7880,      134044,  -6.6298,   0.3322,       40090,  -6.8598
1101   ,台泥         ,20001117,   17.10,   17.10,   16.00,   16.90,     7833,      129069,   0.0000,   0.3302,       40090,   0.0000
1101   ,台泥         ,20001118,   16.50,   16.80,   16.00,   16.00,     5222,       85053,  -5.3254,   0.2201,       37955,  -5.4725
1101   ,台泥         ,20001120,   15.20,   15.70,   14.90,   14.90,     5929,       89130,  -6.8750,   0.2499,       35346,  -7.1228
1101   ,台泥         ,20001121,   14.40,   15.40,   14.40,   15.40,    10375,      151978,   3.3557,   0.4374,       36532,   3.3006
1101   ,台泥         ,20001122,   15.40,   16.00,   15.20,   15.90,    11709,      183920,   3.2468,   0.4936,       37718,   3.1952
1101   ,台泥         ,20001123,   15.90,   16.20,   15.40,   16.00,    12853,      203914,   0.6289,   0.5418,       37955,   0.6270
1101   ,台泥         ,20001124,   16.10,   16.80,   16.10,   16.80,    11162,      184033,   5.0000,   0.4705,       39853,   4.8790
1101   ,台泥         ,20001127,   17.10,   17.20,   16.80,   16.90,    10362,      176229,   0.5952,   0.4368,       40090,   0.5935
1101   ,台泥         ,20001128,   16.70,   17.00,   16.40,   16.40,     5797,       97035,  -2.9586,   0.2444,       38904,  -3.0032
1101   ,台泥         ,20001129,   16.20,   16.50,   16.10,   16.20,     3332,       54163,  -1.2195,   0.1405,       38429,  -1.2270
1101   ,台泥         ,20001130,   16.40,   16.50,   16.00,   16.30,     4574,       74456,   0.6173,   0.1928,       38667,   0.6154
1101   ,台泥         ,20001201,   16.90,   16.90,   16.40,   16.60,    14622,      244118,   1.8405,   0.6164,       39378,   1.8238
1101   ,台泥         ,20001202,   16.60,   16.70,   16.20,   16.20,     6969,      114603,  -2.4096,   0.2938,       38429,  -2.4391
1101   ,台泥         ,20001204,   16.20,   16.20,   15.70,   15.70,     4674,       74280,  -3.0864,   0.1970,       37243,  -3.1351
1101   ,台泥         ,20001205,   15.70,   16.00,   15.50,   15.80,     8887,      140252,   0.6369,   0.3746,       37481,   0.6349
1101   ,台泥         ,20001206,   16.20,   16.20,   15.60,   15.60,     8128,      129795,  -1.2658,   0.3426,       37006,  -1.2739
1101   ,台泥         ,20001207,   15.30,   15.60,   15.30,   15.30,     5932,       91330,  -1.9231,   0.2501,       36294,  -1.9418
1101   ,台泥         ,20001208,   15.30,   15.60,   15.30,   15.50,     5224,       80666,   1.3072,   0.2202,       36769,   1.2987
1101   ,台泥         ,20001211,   15.60,   15.80,   15.50,   15.70,     7434,      116422,   1.2903,   0.3134,       37243,   1.2821
1101   ,台泥         ,20001212,   15.80,   16.20,   15.70,   15.90,    11092,      176887,   1.2739,   0.4676,       37718,   1.2658
1101   ,台泥         ,20001213,   16.00,   16.00,   15.60,   15.90,     7775,      123431,   0.0000,   0.3278,       37718,   0.0000
1101   ,台泥         ,20001214,   15.80,   16.20,   15.70,   15.90,     8959,      143194,   0.0000,   0.3777,       37718,   0.0000
1101   ,台泥         ,20001215,   16.00,   16.10,   15.70,   15.90,    10790,      171847,   0.0000,   0.4548,       37718,   0.0000
1101   ,台泥         ,20001216,   16.30,   16.30,   15.70,   15.70,     9017,      144131,  -1.2579,   0.3801,       37243,  -1.2658
1101   ,台泥         ,20001218,   15.90,   15.90,   15.20,   15.20,     5281,       81346,  -3.1847,   0.2226,       36057,  -3.2365
1101   ,台泥         ,20001219,   15.20,   15.80,   14.80,   15.70,    10188,      156523,   3.2895,   0.4295,       37243,   3.2365
1101   ,台泥         ,20001220,   15.60,   15.90,   15.30,   15.80,    11053,      172873,   0.6369,   0.4659,       37481,   0.6349
1101   ,台泥         ,20001221,   15.30,   15.80,   15.30,   15.40,     6714,      103426,  -2.5316,   0.2830,       36532,  -2.5642
1101   ,台泥         ,20001222,   15.20,   15.60,   15.10,   15.20,     3480,       53282,  -1.2987,   0.1467,       36057,  -1.3072
1101   ,台泥         ,20001226,   15.30,   15.50,   15.00,   15.10,     2366,       35826,  -0.6579,   0.0997,       35820,  -0.6601
1101   ,台泥         ,20001227,   15.10,   15.10,   14.60,   14.70,     2771,       40978,  -2.6490,   0.1168,       34871,  -2.6847
1101   ,台泥         ,20001228,   14.30,   15.30,   14.30,   15.30,     6150,       91472,   4.0816,   0.2593,       36294,   4.0005
1101   ,台泥         ,20001229,   15.20,   15.40,   14.90,   15.10,     6696,      102220,  -1.3072,   0.2823,       35820,  -1.3158
1101   ,台泥         ,20001230,   15.00,   15.30,   14.90,   15.30,     5099,       77293,   1.3245,   0.2149,       36294,   1.3158
1101   ,台泥         ,20010102,   15.30,   16.20,   15.10,   15.60,     6694,      104786,   1.9608,   0.2822,       37006,   1.9418
1101   ,台泥         ,20010103,   15.60,   16.20,   15.50,   16.20,    12247,      195797,   3.8462,   0.5163,       38429,   3.7740
1101   ,台泥         ,20010104,   16.50,   17.00,   16.40,   16.60,    13459,      224715,   2.4691,   0.5674,       39378,   2.4391
1101   ,台泥         ,20010105,   16.50,   16.60,   15.90,   16.10,     7766,      125512,  -3.0120,   0.3274,       38192,  -3.0583
1101   ,台泥         ,20010108,   15.90,   16.30,   15.70,   15.80,     7107,      114169,  -1.8634,   0.2996,       37481,  -1.8809
1101   ,台泥         ,20010109,   15.80,   16.30,   15.80,   16.20,    10742,      172235,   2.5316,   0.4528,       38429,   2.5001
1101   ,台泥         ,20010110,   16.20,   16.40,   16.00,   16.10,    11050,      178830,  -0.6173,   0.4658,       38192,  -0.6192
1101   ,台泥         ,20010111,   16.30,   16.70,   16.00,   16.10,    16190,      266195,   0.0000,   0.6825,       38192,   0.0000
1101   ,台泥         ,20010112,   16.10,   16.40,   15.80,   15.90,     7253,      116336,  -1.2422,   0.3057,       37718,  -1.2500
1101   ,台泥         ,20010115,   15.80,   15.80,   15.30,   15.50,     7081,      109818,  -2.5157,   0.2985,       36769,  -2.5479
1101   ,台泥         ,20010116,   15.50,   16.20,   15.50,   16.20,    11955,      191392,   4.5161,   0.5040,       38429,   4.4171
1101   ,台泥         ,20010117,   16.30,   16.60,   16.00,   16.30,    13591,      222782,   0.6173,   0.5729,       38667,   0.6154
1101   ,台泥         ,20010118,   16.50,   17.30,   16.30,   17.20,    32918,      557259,   5.5215,   1.3876,       40802,   5.3744
1101   ,台泥         ,20010129,   17.20,   18.40,   17.20,   17.80,    40104,      722121,   3.4884,   1.6906,       42225,   3.4289
1101   ,台泥         ,20010130,   18.00,   18.00,   17.00,   17.80,    16317,      285709,   0.0000,   0.6878,       42225,   0.0000
1101   ,台泥         ,20010131,   18.20,   18.50,   17.80,   17.90,    25881,      469119,   0.5618,   1.0910,       42462,   0.5602
1101   ,台泥         ,20010201,   17.80,   18.30,   17.50,   17.70,    13558,      244186,  -1.1173,   0.5715,       41988,  -1.1236
1101   ,台泥         ,20010202,   18.40,   18.90,   18.30,   18.90,    22301,      419626,   6.7797,   0.9401,       44834,   6.5597
1101   ,台泥         ,20010205,   19.30,   19.90,   18.90,   18.90,    40527,      785472,   0.0000,   1.7084,       44834,   0.0000
1101   ,台泥         ,20010206,   18.90,   18.90,   17.80,   17.80,    15328,      279764,  -5.8201,   0.6461,       42225,  -5.9963
1101   ,台泥         ,20010207,   17.50,   17.80,   17.20,   17.20,     8074,      140840,  -3.3708,   0.3404,       40802,  -3.4289
1101   ,台泥         ,20010208,   17.30,   17.60,   17.20,   17.50,     4645,       80931,   1.7442,   0.1958,       41513,   1.7291
1101   ,台泥         ,20010209,   17.60,   18.00,   17.50,   17.90,     8346,      148317,   2.2857,   0.3518,       42462,   2.2600
1101   ,台泥         ,20010212,   17.80,   18.00,   17.50,   17.60,     5474,       96605,  -1.6760,   0.2308,       41751,  -1.6902
1101   ,台泥         ,20010213,   17.80,   18.00,   17.60,   17.70,     9774,      174218,   0.5682,   0.4120,       41988,   0.5666
1101   ,台泥         ,20010214,   18.00,   18.30,   17.50,   17.60,    10818,      194250,  -0.5650,   0.4560,       41751,  -0.5666
1101   ,台泥         ,20010215,   17.90,   18.00,   17.50,   17.80,     9850,      175764,   1.1364,   0.4152,       42225,   1.1300
1101   ,台泥         ,20010216,   18.00,   18.40,   17.70,   17.70,    14229,      256443,  -0.5618,   0.5998,       41988,  -0.5634
1101   ,台泥         ,20010219,   17.10,   17.50,   17.10,   17.10,     5560,       96011,  -3.3898,   0.2344,       40564,  -3.4486
1101   ,台泥         ,20010220,   17.50,   17.80,   17.10,   17.30,    12029,      209842,   1.1696,   0.5071,       41039,   1.1628
1101   ,台泥         ,20010221,   17.20,   17.30,   16.80,   17.00,     9486,      161109,  -1.7341,   0.3999,       40327,  -1.7493
1101   ,台泥         ,20010222,   16.80,   17.00,   16.30,   16.30,     7748,      128090,  -4.1176,   0.3266,       38667,  -4.2048
1101   ,台泥         ,20010223,   16.40,   16.50,   16.30,   16.30,     4388,       72051,   0.0000,   0.1850,       38667,   0.0000
1101   ,台泥         ,20010226,   16.40,   16.60,   16.30,   16.30,     4602,       75540,   0.0000,   0.1940,       38667,   0.0000
1101   ,台泥         ,20010227,   16.60,   16.60,   16.30,   16.30,     4818,       79168,   0.0000,   0.2031,       38667,   0.0000
1101   ,台泥         ,20010301,   16.20,   16.20,   15.70,   15.70,     4537,       72019,  -3.6810,   0.1913,       37243,  -3.7504
1101   ,台泥         ,20010302,   16.00,   16.00,   15.70,   15.80,     3146,       49677,   0.6369,   0.1326,       37481,   0.6349
1101   ,台泥         ,20010305,   15.80,   16.00,   15.80,   15.90,     2643,       41944,   0.6329,   0.1114,       37718,   0.6309
1101   ,台泥         ,20010306,   16.10,   16.30,   15.90,   15.90,     4841,       77941,   0.0000,   0.2041,       37718,   0.0000
1101   ,台泥         ,20010307,   16.20,   16.20,   15.90,   16.10,     4360,       69895,   1.2579,   0.1838,       38192,   1.2500
1101   ,台泥         ,20010308,   16.10,   16.90,   16.00,   16.60,    15287,      252640,   3.1056,   0.6444,       39378,   3.0583
1101   ,台泥         ,20010309,   16.60,   16.80,   16.10,   16.10,     5813,       95463,  -3.0120,   0.2450,       38192,  -3.0583
1101   ,台泥         ,20010312,   16.00,   16.10,   15.80,   15.80,     4212,       66942,  -1.8634,   0.1776,       37481,  -1.8809
1101   ,台泥         ,20010313,   15.50,   15.80,   15.40,   15.60,     4602,       71703,  -1.2658,   0.1940,       37006,  -1.2739
1101   ,台泥         ,20010314,   15.90,   15.90,   15.50,   15.60,     4555,       71428,   0.0000,   0.1920,       37006,   0.0000
1101   ,台泥         ,20010315,   15.40,   15.60,   15.30,   15.50,     4616,       71211,  -0.6410,   0.1946,       36769,  -0.6431
1101   ,台泥         ,20010316,   15.50,   16.00,   15.50,   15.60,     6956,      109465,   0.6452,   0.2932,       37006,   0.6431
1101   ,台泥         ,20010319,   15.90,   15.90,   15.40,   15.50,     3585,       56059,  -0.6410,   0.1511,       36769,  -0.6431
1101   ,台泥         ,20010320,   15.50,   15.60,   15.30,   15.30,     3120,       48076,  -1.2903,   0.1315,       36294,  -1.2987
1101   ,台泥         ,20010321,   15.20,   15.50,   15.20,   15.30,     2754,       42202,   0.0000,   0.1161,       36294,   0.0000
1101   ,台泥         ,20010322,   15.20,   15.60,   15.20,   15.50,     3638,       56094,   1.3072,   0.1534,       36769,   1.2987
1101   ,台泥         ,20010323,   15.60,   15.80,   15.40,   15.60,     6933,      108129,   0.6452,   0.2923,       37006,   0.6431
1101   ,台泥         ,20010326,   15.80,   15.90,   15.60,   15.70,     5188,       81486,   0.6410,   0.2187,       37243,   0.6390
1101   ,台泥         ,20010327,   15.80,   16.00,   15.70,   15.80,     9235,      146366,   0.6369,   0.3893,       37481,   0.6349
1101   ,台泥         ,20010328,   15.90,   15.90,   15.30,   15.40,     4876,       76105,  -2.5316,   0.2055,       36532,  -2.5642
1101   ,台泥         ,20010329,   15.30,   15.40,   15.20,   15.30,     4918,       75057,  -0.6494,   0.2073,       36294,  -0.6515
1101   ,台泥         ,20010330,   15.30,   15.30,   15.00,   15.10,     6053,       91549,  -1.3072,   0.2552,       35820,  -1.3158
1101   ,台泥         ,20010402,   15.00,   15.10,   14.45,   14.45,     6023,       88417,  -4.3046,   0.2539,       34278,  -4.4000
1101   ,台泥         ,20010403,   14.30,   14.45,   13.90,   14.00,     5362,       75865,  -3.1142,   0.2260,       33211,  -3.1637
1101   ,台泥         ,20010404,   13.80,   14.00,   13.55,   13.60,     4881,       66932,  -2.8571,   0.2058,       32262,  -2.8988
1101   ,台泥         ,20010406,   13.90,   14.30,   13.90,   14.00,     6512,       91498,   2.9412,   0.2745,       33211,   2.8988
